ID,Campaign,Age,Age_Group,Education,Marital_Status,Income,Total_Spent,Response,Recency,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,NumDealsPurchases,Kidhome,Teenhome,Conversion_Status,Spending_Category,Income_Segment
8780,Campaign_B,74,Senior,PhD,Partner,59292.0,507,0,71,3,5,8,3,2,0,1,Not Converted,Medium,Medium
10789,Campaign_B,60,Senior,PhD,Partner,45759.0,68,0,13,2,0,3,7,2,1,1,Not Converted,Very Low,Medium
10779,Campaign_A,41,Middle-Aged,Graduation,Single,22148.0,49,0,16,1,0,3,7,1,0,0,Not Converted,Very Low,Low
5896,Campaign_A,37,Middle-Aged,Master,Partner,73395.0,397,0,94,4,4,6,2,1,0,0,Not Converted,Low,High
2337,Campaign_A,53,Middle-Aged,Graduation,Single,29819.0,39,0,77,3,0,3,6,3,1,0,Not Converted,Very Low,Low
10951,Campaign_A,56,Senior,Graduation,Partner,45688.0,306,0,20,3,1,8,4,2,0,1,Not Converted,Low,Medium
544,Campaign_B,70,Senior,Graduation,Partner,62820.0,976,0,51,3,4,6,1,1,0,0,Not Converted,Medium,High
17,Campaign_A,53,Middle-Aged,PhD,Partner,60491.0,1028,0,81,6,11,7,5,4,0,1,Not Converted,High,High
10680,Campaign_A,38,Middle-Aged,Graduation,Partner,33235.0,70,0,71,3,0,3,7,1,1,0,Not Converted,Very Low,Medium
3265,Campaign_B,65,Senior,Graduation,Partner,35701.0,46,0,36,1,0,3,6,1,0,0,Not Converted,Very Low,Medium
5623,Campaign_A,44,Middle-Aged,Master,Partner,31535.0,51,0,95,1,1,2,7,1,1,0,Not Converted,Very Low,Medium
5832,Campaign_B,64,Senior,2n Cycle,Partner,92556.0,1263,0,32,3,5,13,0,0,0,0,Not Converted,High,Very High
5544,Campaign_B,54,Middle-Aged,Graduation,Single,67384.0,1490,0,32,7,8,5,5,2,0,1,Not Converted,High,High
6417,Campaign_B,53,Middle-Aged,Master,Partner,80573.0,1564,0,85,4,6,13,2,1,0,0,Not Converted,High,High
5831,Campaign_B,57,Senior,Graduation,Partner,77870.0,1815,1,93,5,5,5,8,3,0,1,Converted,High,High
7101,Campaign_B,61,Senior,PhD,Single,52278.0,1198,0,24,10,5,10,8,6,0,1,Not Converted,High,Medium
10176,Campaign_B,56,Senior,Graduation,Single,57107.0,416,1,44,4,4,8,8,7,0,1,Converted,Low,Medium
2326,Campaign_B,34,Young,Graduation,Partner,18929.0,85,0,15,1,0,4,6,1,0,0,Not Converted,Very Low,Low
4385,Campaign_B,43,Middle-Aged,PhD,Single,36038.0,47,0,82,3,0,3,6,2,1,0,Not Converted,Very Low,Medium
2929,Campaign_A,48,Middle-Aged,Graduation,Single,20180.0,137,0,27,2,1,4,7,1,0,0,Not Converted,Low,Low
10686,Campaign_A,59,Senior,PhD,Partner,34230.0,21,0,72,1,0,2,7,1,1,1,Not Converted,Very Low,Medium
2546,Campaign_A,47,Middle-Aged,2n Cycle,Single,31878.0,70,0,7,1,0,4,3,1,0,1,Not Converted,Very Low,Medium
3283,Campaign_A,52,Middle-Aged,2n Cycle,Partner,70932.0,909,0,57,6,2,12,3,2,0,1,Not Converted,Medium,High
3138,Campaign_B,68,Senior,Graduation,Single,91249.0,1676,1,84,7,9,6,4,0,0,0,Converted,High,Very High
4994,Campaign_A,81,Senior,Master,Single,77598.0,1735,0,53,7,5,13,3,1,0,0,Not Converted,High,High
7966,Campaign_B,65,Senior,Graduation,Single,80982.0,1191,0,48,11,5,11,5,3,1,1,Not Converted,High,High
3112,Campaign_A,47,Middle-Aged,Master,Partner,22701.0,24,0,2,1,0,3,5,1,1,0,Not Converted,Very Low,Low
10872,Campaign_A,55,Middle-Aged,PhD,Partner,55212.0,1182,0,65,4,2,11,8,3,0,1,Not Converted,High,Medium
2181,Campaign_A,54,Middle-Aged,Graduation,Partner,70617.0,1280,0,45,3,3,7,2,1,0,0,Not Converted,High,High
1867,Campaign_B,67,Senior,Graduation,Single,64849.0,1336,1,42,9,3,6,5,1,0,0,Converted,High,High
1518,Campaign_A,59,Senior,Master,Partner,62694.0,749,0,29,9,3,7,7,5,1,1,Not Converted,Medium,High
5734,Campaign_B,50,Middle-Aged,PhD,Partner,61917.0,91,0,83,2,0,4,5,1,1,1,Not Converted,Very Low,High
2878,Campaign_B,77,Senior,PhD,Partner,67472.0,414,0,93,4,2,7,3,2,0,1,Not Converted,Low,High
1458,Campaign_A,42,Middle-Aged,Master,Partner,21059.0,44,0,40,3,0,3,6,3,1,0,Not Converted,Very Low,Low
7007,Campaign_A,56,Senior,Master,Partner,29543.0,63,0,47,3,1,2,7,2,2,0,Not Converted,Very Low,Low
6200,Campaign_A,73,Senior,Graduation,Partner,75903.0,901,0,50,6,6,9,3,2,0,1,Not Converted,Medium,High
1403,Campaign_B,49,Middle-Aged,2n Cycle,Partner,34984.0,38,0,40,1,0,3,7,2,1,1,Not Converted,Very Low,Medium
4827,Campaign_A,68,Senior,PhD,Single,54998.0,455,1,3,4,2,9,4,5,0,1,Converted,Low,Medium
6250,Campaign_B,75,Senior,PhD,Single,54356.0,775,1,62,11,2,8,8,3,0,1,Converted,Medium,Medium
9291,Campaign_B,65,Senior,Master,Partner,34242.0,15,0,25,0,0,3,5,1,0,1,Not Converted,Very Low,Medium
2478,Campaign_A,51,Middle-Aged,Graduation,Partner,25410.0,38,0,48,1,0,4,4,1,1,0,Not Converted,Very Low,Low
1139,Campaign_A,40,Middle-Aged,PhD,Partner,73356.0,1512,1,56,5,11,5,2,1,0,0,Converted,High,High
5138,Campaign_B,74,Senior,Graduation,Partner,28320.0,43,0,68,1,0,3,8,1,0,1,Not Converted,Very Low,Low
5393,Campaign_B,47,Middle-Aged,Graduation,Single,23763.0,42,0,64,1,0,3,7,1,1,0,Not Converted,Very Low,Low
10413,Campaign_B,40,Middle-Aged,Graduation,Partner,72570.0,1089,0,67,4,6,12,1,1,0,0,Not Converted,High,High
5015,Campaign_A,48,Middle-Aged,Master,Partner,34529.0,162,0,94,2,2,3,7,2,1,0,Not Converted,Low,Medium
10868,Campaign_B,73,Senior,Graduation,Single,70792.0,1272,0,82,3,4,10,3,2,0,0,Not Converted,High,High
10676,Campaign_A,42,Middle-Aged,Graduation,Partner,63211.0,1173,1,3,3,8,7,2,2,0,0,Converted,High,High
2495,Campaign_B,50,Middle-Aged,Master,Partner,83891.0,816,0,24,4,7,10,1,1,0,1,Not Converted,Medium,High
7842,Campaign_B,56,Senior,Graduation,Single,36065.0,74,0,54,3,0,3,8,3,1,1,Not Converted,Very Low,Medium
9955,Campaign_A,70,Senior,Graduation,Partner,39898.0,134,0,20,3,0,4,7,2,0,1,Not Converted,Low,Medium
6663,Campaign_B,84,Senior,PhD,Single,51141.0,157,0,96,3,1,4,5,1,0,0,Not Converted,Low,Medium
2162,Campaign_A,48,Middle-Aged,Graduation,Partner,56939.0,561,0,19,3,3,10,3,2,0,1,Not Converted,Medium,Medium
3434,Campaign_A,73,Senior,Graduation,Single,80872.0,1336,0,60,4,4,10,1,1,0,0,Not Converted,High,High
7919,Campaign_B,48,Middle-Aged,PhD,Partner,72335.0,2092,1,2,10,4,8,8,1,0,0,Converted,High,High
5626,Campaign_A,60,Senior,PhD,Single,61798.0,463,0,13,4,2,9,4,1,0,0,Not Converted,Low,High
6428,Campaign_A,74,Senior,PhD,Single,76842.0,1130,0,37,1,8,7,0,1,0,0,Not Converted,High,High
8514,Campaign_B,48,Middle-Aged,Graduation,Partner,29478.0,20,0,59,1,0,3,6,1,1,0,Not Converted,Very Low,Low
10448,Campaign_A,68,Senior,Graduation,Single,46998.0,377,0,55,5,3,5,7,5,0,1,Not Converted,Low,Medium
2109,Campaign_A,34,Young,Graduation,Single,96843.0,1544,1,60,6,11,10,2,1,0,0,Converted,High,Very High
7530,Campaign_A,74,Senior,PhD,Single,56551.0,138,0,48,2,1,4,4,3,1,1,Not Converted,Low,Medium
8925,Campaign_B,59,Senior,Master,Partner,70053.0,1012,0,38,8,5,10,5,3,0,1,Not Converted,High,High
3009,Campaign_A,62,Senior,PhD,Single,71670.0,1766,1,8,5,3,6,6,1,0,0,Converted,High,High
6355,Campaign_B,46,Middle-Aged,Graduation,Partner,44359.0,45,0,19,2,0,4,3,3,1,1,Not Converted,Very Low,Medium
3517,Campaign_B,72,Senior,Graduation,Single,40887.0,161,1,32,3,1,3,9,3,1,1,Converted,Low,Medium
1158,Campaign_A,58,Senior,Graduation,Single,48877.0,144,0,27,3,0,4,7,1,0,1,Not Converted,Low,Medium
6203,Campaign_A,77,Senior,Graduation,Partner,74485.0,1734,0,58,6,7,12,3,1,0,0,Not Converted,High,High
7165,Campaign_A,52,Middle-Aged,Graduation,Partner,64474.0,823,0,59,8,2,10,5,2,0,1,Not Converted,Medium,High
3595,Campaign_B,61,Senior,Graduation,Partner,77226.0,1138,0,29,6,8,12,3,2,0,1,Not Converted,High,High
8537,Campaign_A,75,Senior,Graduation,Single,72643.0,1429,1,60,3,10,7,2,1,0,0,Converted,High,High
4331,Campaign_A,46,Middle-Aged,Master,Partner,85738.0,1371,0,41,3,6,11,1,1,0,0,Not Converted,High,High
6281,Campaign_A,58,Senior,Graduation,Single,55686.0,982,0,27,6,3,5,4,2,0,1,Not Converted,Medium,Medium
4338,Campaign_A,41,Middle-Aged,Graduation,Single,39062.0,44,0,28,1,0,3,4,1,1,0,Not Converted,Very Low,Medium
2452,Campaign_A,53,Middle-Aged,Graduation,Partner,34600.0,318,1,8,5,2,5,8,5,1,1,Converted,Low,Medium
9507,Campaign_B,49,Middle-Aged,Graduation,Partner,40794.0,434,0,18,6,3,5,7,2,0,1,Not Converted,Low,Medium
8360,Campaign_B,53,Middle-Aged,2n Cycle,Partner,54690.0,198,0,76,3,1,5,3,3,1,1,Not Converted,Low,Medium
10311,Campaign_A,55,Middle-Aged,Graduation,Partner,4428.0,359,0,0,25,0,0,1,0,0,1,Not Converted,Low,Low
5117,Campaign_A,61,Senior,2n Cycle,Partner,32632.0,576,0,32,4,4,8,5,2,0,0,Not Converted,Medium,Medium
4867,Campaign_A,56,Senior,PhD,Single,38236.0,88,0,2,3,0,4,7,4,1,1,Not Converted,Very Low,Medium
9289,Campaign_A,45,Middle-Aged,Graduation,Partner,36781.0,63,1,16,2,1,2,8,1,1,0,Converted,Very Low,Medium
10913,Campaign_B,40,Middle-Aged,Master,Single,31385.0,27,1,56,1,0,2,8,1,1,0,Converted,Very Low,Medium
3032,Campaign_A,40,Middle-Aged,Graduation,Partner,24570.0,193,0,97,4,0,4,9,3,1,0,Not Converted,Low,Low
8524,Campaign_B,50,Middle-Aged,PhD,Single,25509.0,101,1,15,3,0,3,9,3,1,0,Converted,Low,Low
3334,Campaign_B,73,Senior,Graduation,Partner,94642.0,2211,0,35,5,7,9,1,0,0,0,Not Converted,High,Very High
4470,Campaign_A,62,Senior,Master,Partner,58646.0,140,0,3,2,1,4,4,1,0,1,Not Converted,Low,Medium
1406,Campaign_B,49,Middle-Aged,Graduation,Single,53201.0,415,0,49,6,3,5,7,8,1,1,Not Converted,Low,Medium
8619,Campaign_B,67,Senior,Graduation,Partner,21994.0,22,0,4,0,0,3,5,1,0,1,Not Converted,Very Low,Low
10821,Campaign_B,46,Middle-Aged,Graduation,Partner,57113.0,263,0,45,4,1,5,7,6,1,1,Not Converted,Low,Medium
4552,Campaign_B,33,Young,Graduation,Partner,51373.0,393,0,37,3,5,3,4,1,0,0,Not Converted,Low,Medium
898,Campaign_A,38,Middle-Aged,Graduation,Partner,23477.0,147,0,39,3,0,4,8,3,1,0,Not Converted,Low,Low
9797,Campaign_A,68,Senior,Graduation,Partner,58116.0,443,0,38,3,3,8,2,2,0,1,Not Converted,Low,Medium
10949,Campaign_B,61,Senior,PhD,Single,72968.0,1958,1,8,5,5,8,3,1,0,0,Converted,High,High
8212,Campaign_A,53,Middle-Aged,Master,Partner,39791.0,174,0,89,3,1,4,7,2,0,1,Not Converted,Low,Medium
6248,Campaign_A,77,Senior,Master,Single,91712.0,2217,1,47,9,7,11,3,0,0,0,Converted,High,Very High
10164,Campaign_A,66,Senior,Graduation,Single,94472.0,1691,0,75,5,5,5,5,1,0,1,Not Converted,High,Very High
4547,Campaign_A,64,Senior,Graduation,Partner,13672.0,25,0,86,1,0,3,8,2,1,1,Not Converted,Very Low,Low
6815,Campaign_A,44,Middle-Aged,2n Cycle,Partner,96547.0,809,1,4,7,6,8,2,0,0,0,Converted,Medium,Very High
4122,Campaign_B,49,Middle-Aged,Graduation,Partner,79205.0,895,1,73,6,5,4,4,1,0,0,Converted,Medium,High
10841,Campaign_A,49,Middle-Aged,PhD,Partner,56559.0,484,0,46,4,3,8,4,3,0,1,Not Converted,Low,Medium
5370,Campaign_A,51,Middle-Aged,PhD,Partner,32644.0,413,0,38,7,1,6,8,4,1,0,Not Converted,Low,Medium
176,Campaign_A,44,Middle-Aged,2n Cycle,Single,67506.0,331,0,73,4,1,6,3,1,0,1,Not Converted,Low,High
4860,Campaign_A,54,Middle-Aged,Graduation,Single,24206.0,25,0,66,1,0,3,6,1,1,0,Not Converted,Very Low,Low
10757,Campaign_B,57,Senior,PhD,Single,28420.0,13,0,36,1,0,2,6,1,1,0,Not Converted,Very Low,Low
4023,Campaign_B,54,Middle-Aged,Graduation,Partner,22979.0,115,1,29,3,2,2,8,3,1,0,Converted,Low,Low
6679,Campaign_B,58,Senior,Graduation,Single,33279.0,16,0,29,0,0,3,3,1,0,0,Not Converted,Very Low,Medium
9923,Campaign_B,52,Middle-Aged,Master,Single,46423.0,92,0,6,2,0,4,7,3,1,1,Not Converted,Very Low,Medium
7181,Campaign_A,47,Middle-Aged,Graduation,Partner,30368.0,52,0,97,2,0,3,8,2,0,1,Not Converted,Very Low,Medium
3599,Campaign_B,54,Middle-Aged,Graduation,Partner,63684.0,1464,0,61,8,4,8,5,3,0,1,Not Converted,High,High
405,Campaign_A,60,Senior,Graduation,Single,41638.0,441,0,68,5,5,3,8,4,0,1,Not Converted,Low,Medium
6870,Campaign_A,65,Senior,PhD,Single,68805.0,283,0,73,3,1,7,2,1,0,1,Not Converted,Low,High
832,Campaign_A,58,Senior,PhD,Partner,65814.0,747,0,90,8,2,10,5,3,0,1,Not Converted,Medium,High
2002,Campaign_A,66,Senior,Graduation,Single,71964.0,1870,0,81,5,6,5,3,1,0,0,Not Converted,High,High
3657,Campaign_A,38,Middle-Aged,Graduation,Single,39146.0,165,0,1,4,0,4,8,3,1,0,Not Converted,Low,Medium
500,Campaign_B,47,Middle-Aged,Graduation,Partner,96876.0,1941,1,79,7,7,9,2,1,0,0,Converted,High,Very High
1951,Campaign_B,43,Middle-Aged,Basic,Partner,34445.0,839,0,92,11,2,8,9,6,0,0,Not Converted,Medium,Medium
3262,Campaign_B,66,Senior,Graduation,Single,68281.0,1655,1,31,2,9,13,5,1,0,0,Converted,High,High
4102,Campaign_B,49,Middle-Aged,2n Cycle,Partner,37284.0,23,0,46,0,0,3,6,1,1,1,Not Converted,Very Low,Medium
7042,Campaign_A,41,Middle-Aged,Graduation,Partner,36790.0,66,1,14,2,1,2,9,1,0,0,Converted,Very Low,Medium
10598,Campaign_B,57,Senior,Graduation,Partner,27943.0,37,0,89,2,0,3,8,3,1,1,Not Converted,Very Low,Low
255,Campaign_A,73,Senior,Graduation,Single,22263.0,21,0,31,1,0,3,6,2,1,1,Not Converted,Very Low,Low
2375,Campaign_B,52,Middle-Aged,Graduation,Partner,30261.0,22,0,75,0,0,3,8,1,1,2,Not Converted,Very Low,Medium
9829,Campaign_A,46,Middle-Aged,Graduation,Partner,28587.0,78,0,42,2,0,4,6,3,1,0,Not Converted,Very Low,Low
6214,Campaign_A,42,Middle-Aged,Master,Partner,43815.0,79,0,53,2,0,3,6,1,1,0,Not Converted,Very Low,Medium
4954,Campaign_B,68,Senior,Graduation,Partner,48195.0,265,0,53,4,2,5,6,6,1,1,Not Converted,Low,Medium
7861,Campaign_A,72,Senior,Master,Partner,77027.0,1175,0,23,8,3,6,4,2,0,1,Not Converted,High,High
4837,Campaign_A,59,Senior,PhD,Partner,71322.0,1305,0,57,8,5,13,4,2,0,1,Not Converted,High,High
9423,Campaign_B,45,Middle-Aged,Master,Partner,32765.0,46,0,49,2,0,4,5,2,1,0,Not Converted,Very Low,Medium
4198,Campaign_A,59,Senior,Graduation,Partner,29672.0,25,0,6,0,0,3,6,1,1,1,Not Converted,Very Low,Low
153,Campaign_B,71,Senior,Graduation,Single,23272.0,46,0,29,1,0,3,4,1,0,0,Not Converted,Very Low,Low
9323,Campaign_B,75,Senior,Master,Partner,49912.0,874,1,5,10,5,7,8,4,0,1,Converted,Medium,Medium
10001,Campaign_B,39,Middle-Aged,2n Cycle,Partner,7500.0,100,0,98,2,1,3,9,4,1,0,Not Converted,Very Low,Low
3945,Campaign_A,77,Senior,PhD,Single,68117.0,930,1,80,11,8,4,6,2,0,1,Converted,Medium,High
3799,Campaign_A,69,Senior,Graduation,Partner,67225.0,868,0,4,7,2,11,5,3,0,1,Not Converted,Medium,High
8625,Campaign_A,48,Middle-Aged,Graduation,Partner,17649.0,45,0,70,3,0,3,8,3,1,0,Not Converted,Very Low,Low
3491,Campaign_B,49,Middle-Aged,Graduation,Partner,55914.0,1260,0,32,11,6,8,7,4,0,1,Not Converted,High,Medium
983,Campaign_A,40,Middle-Aged,Graduation,Partner,40059.0,414,0,82,6,2,3,8,1,1,0,Not Converted,Low,Medium
9119,Campaign_B,74,Senior,Graduation,Partner,60905.0,392,0,27,3,3,7,2,2,0,1,Not Converted,Low,High
4786,Campaign_B,47,Middle-Aged,Graduation,Partner,75330.0,1109,0,94,10,3,12,6,4,1,1,Not Converted,High,High
5872,Campaign_A,73,Senior,Graduation,Single,60689.0,639,0,23,4,4,10,3,4,0,1,Not Converted,Medium,High
6568,Campaign_B,40,Middle-Aged,Graduation,Partner,38680.0,79,0,97,2,0,3,7,1,1,0,Not Converted,Very Low,Medium
5628,Campaign_A,42,Middle-Aged,Graduation,Partner,61416.0,1665,0,25,10,3,10,6,1,0,0,Not Converted,High,High
5631,Campaign_A,33,Young,Graduation,Single,49767.0,692,0,92,5,4,8,4,1,0,0,Not Converted,Medium,Medium
4974,Campaign_A,54,Middle-Aged,Graduation,Single,83273.0,1392,0,98,4,6,9,7,10,1,2,Not Converted,High,High
8416,Campaign_A,43,Middle-Aged,Graduation,Partner,29009.0,44,0,19,2,0,3,6,2,1,0,Not Converted,Very Low,Low
5454,Campaign_A,45,Middle-Aged,Master,Partner,45057.0,50,0,80,2,0,3,5,1,1,0,Not Converted,Very Low,Medium
4095,Campaign_B,53,Middle-Aged,Graduation,Partner,37150.0,467,0,80,4,3,6,7,8,1,0,Not Converted,Low,Medium
5474,Campaign_B,54,Middle-Aged,Graduation,Single,43020.0,223,0,79,4,1,4,6,3,1,0,Not Converted,Low,Medium
4268,Campaign_B,65,Senior,Graduation,Partner,53154.0,158,0,50,3,1,4,4,1,0,1,Not Converted,Low,Medium
10701,Campaign_A,51,Middle-Aged,Graduation,Partner,65308.0,1211,0,60,7,8,12,4,1,0,0,Not Converted,High,High
3507,Campaign_A,54,Middle-Aged,Graduation,Single,76467.0,1575,1,44,2,5,5,6,2,1,0,Converted,High,High
2079,Campaign_A,77,Senior,2n Cycle,Partner,81044.0,1208,0,0,5,6,10,1,1,0,0,Not Converted,High,High
626,Campaign_B,73,Senior,Graduation,Partner,32871.0,43,0,28,1,0,3,4,1,1,1,Not Converted,Very Low,Medium
4426,Campaign_A,49,Middle-Aged,Graduation,Single,55801.0,527,0,35,7,2,6,7,6,1,1,Not Converted,Medium,Medium
2591,Campaign_B,65,Senior,Graduation,Single,76320.0,932,0,49,6,3,4,2,2,0,1,Not Converted,Medium,High
10509,Campaign_B,69,Senior,Master,Single,36927.0,71,0,46,3,0,3,8,2,1,1,Not Converted,Very Low,Medium
6382,Campaign_A,71,Senior,Graduation,Partner,48794.0,54,0,97,1,0,3,4,1,1,1,Not Converted,Very Low,Medium
6673,Campaign_A,59,Senior,Graduation,Single,23478.0,129,0,51,3,0,3,8,1,0,0,Not Converted,Low,Low
7441,Campaign_B,51,Middle-Aged,Graduation,Single,71128.0,1615,0,80,2,10,12,7,3,1,0,Not Converted,High,High
1071,Campaign_A,48,Middle-Aged,PhD,Single,70179.0,1034,0,10,7,3,13,5,3,0,1,Not Converted,High,High
10061,Campaign_B,74,Senior,Graduation,Partner,59462.0,1088,0,29,9,2,12,7,2,0,1,Not Converted,High,Medium
7187,Campaign_A,55,Middle-Aged,Master,Partner,52247.25135379061,721,0,52,4,10,4,3,7,1,1,Not Converted,Medium,Medium
8775,Campaign_A,55,Middle-Aged,Graduation,Partner,38361.0,137,0,74,3,1,3,7,3,1,0,Not Converted,Low,Medium
1612,Campaign_B,43,Middle-Aged,PhD,Single,52247.25135379061,47,0,82,3,0,3,6,2,1,0,Not Converted,Very Low,Medium
2345,Campaign_A,42,Middle-Aged,PhD,Partner,70038.0,1244,0,54,4,4,8,2,1,0,0,Not Converted,High,High
322,Campaign_B,46,Middle-Aged,Graduation,Partner,42554.0,41,0,93,2,0,3,4,2,1,1,Not Converted,Very Low,Medium
10897,Campaign_A,50,Middle-Aged,Graduation,Partner,67445.0,1174,0,63,9,6,12,6,5,0,1,Not Converted,High,High
123,Campaign_B,73,Senior,Graduation,Single,67046.0,993,0,92,4,5,4,2,2,0,1,Not Converted,Medium,High
6103,Campaign_B,76,Senior,Graduation,Partner,42192.0,100,0,40,2,1,3,4,1,0,0,Not Converted,Very Low,Medium
7899,Campaign_A,72,Senior,PhD,Partner,77610.0,1680,0,70,4,7,4,7,2,0,1,Not Converted,High,High
10500,Campaign_B,40,Middle-Aged,Graduation,Partner,31761.0,98,0,96,3,0,4,5,2,1,0,Not Converted,Very Low,Medium
1655,Campaign_A,45,Middle-Aged,Graduation,Partner,34350.0,48,0,81,1,0,3,7,1,1,0,Not Converted,Very Low,Medium
2406,Campaign_A,75,Senior,Graduation,Partner,54591.0,519,0,63,6,2,8,5,3,0,1,Not Converted,Medium,Medium
2712,Campaign_A,68,Senior,Graduation,Partner,71866.0,715,0,85,6,3,10,3,1,0,1,Not Converted,Medium,High
5517,Campaign_B,55,Middle-Aged,Graduation,Partner,25293.0,37,0,51,1,1,2,8,1,1,0,Not Converted,Very Low,Low
10643,Campaign_B,37,Middle-Aged,PhD,Single,42000.0,653,1,23,5,2,11,5,2,0,0,Converted,Medium,Medium
2254,Campaign_A,41,Middle-Aged,Graduation,Partner,69520.0,1455,0,95,9,6,5,5,1,0,0,Not Converted,High,High
10281,Campaign_A,54,Middle-Aged,Graduation,Single,64713.0,602,1,11,5,5,7,4,2,1,0,Converted,Medium,High
6958,Campaign_B,47,Middle-Aged,Master,Partner,27889.0,26,0,42,1,1,2,6,1,1,0,Not Converted,Very Low,Low
954,Campaign_A,64,Senior,Basic,Single,22123.0,102,0,77,2,1,3,5,1,0,0,Not Converted,Low,Low
5079,Campaign_A,53,Middle-Aged,Graduation,Partner,52247.25135379061,97,0,82,2,1,3,8,4,1,1,Not Converted,Very Low,Medium
10339,Campaign_B,70,Senior,Master,Partner,52247.25135379061,207,0,83,4,1,4,6,2,0,1,Not Converted,Low,Medium
4643,Campaign_A,51,Middle-Aged,Graduation,Partner,27803.0,176,0,40,3,0,4,8,2,1,0,Not Converted,Low,Low
3117,Campaign_B,69,Senior,Graduation,Single,52247.25135379061,450,0,95,6,1,5,7,3,0,1,Not Converted,Low,Medium
6497,Campaign_A,64,Senior,Graduation,Partner,51651.0,433,0,32,6,2,5,8,4,0,1,Not Converted,Low,Medium
5396,Campaign_B,36,Middle-Aged,Graduation,Partner,68487.0,1366,0,48,9,7,13,4,1,0,0,Not Converted,High,High
5250,Campaign_A,81,Senior,Master,Single,52247.25135379061,1564,1,75,5,5,11,1,1,0,0,Converted,High,Medium
1052,Campaign_A,55,Middle-Aged,Graduation,Partner,56796.0,1001,0,24,8,9,7,7,3,0,1,Not Converted,High,Medium
2802,Campaign_B,32,Young,2n Cycle,Partner,87000.0,961,0,61,4,6,7,2,1,0,0,Not Converted,Medium,High
6343,Campaign_A,65,Senior,Graduation,Partner,79823.0,1518,0,6,6,9,7,2,1,0,1,Not Converted,High,High
6507,Campaign_B,44,Middle-Aged,Graduation,Single,30828.0,56,0,16,1,1,4,3,2,1,0,Not Converted,Very Low,Medium
7901,Campaign_A,53,Middle-Aged,Master,Partner,34109.0,22,0,39,0,0,3,4,1,0,1,Not Converted,Very Low,Medium
4865,Campaign_B,50,Middle-Aged,Master,Single,53367.0,400,1,2,5,1,8,7,7,1,1,Converted,Low,Medium
2686,Campaign_B,55,Middle-Aged,Basic,Partner,22390.0,26,0,49,1,0,2,7,1,0,0,Not Converted,Very Low,Low
3107,Campaign_B,48,Middle-Aged,Graduation,Partner,71322.0,350,0,31,4,1,7,2,1,0,1,Not Converted,Low,High
7734,Campaign_B,31,Young,Graduation,Absurd,79244.0,1216,1,58,4,10,7,1,1,0,0,Converted,High,High
1146,Campaign_A,75,Senior,Master,Partner,49912.0,874,1,5,10,5,7,8,4,0,1,Converted,Medium,Medium
11031,Campaign_A,74,Senior,PhD,Partner,48699.0,40,0,90,1,0,3,5,1,1,1,Not Converted,Very Low,Medium
7428,Campaign_B,49,Middle-Aged,Graduation,Partner,80144.0,1367,0,47,3,7,8,1,1,0,0,Not Converted,High,High
975,Campaign_B,68,Senior,Graduation,Single,54252.0,264,0,25,4,1,5,6,5,1,1,Not Converted,Low,Medium
1103,Campaign_B,48,Middle-Aged,Master,Partner,81929.0,2053,1,60,4,4,10,6,2,1,0,Converted,High,High
3422,Campaign_A,49,Middle-Aged,Graduation,Partner,76068.0,1376,0,67,2,3,4,6,1,0,1,Not Converted,High,High
1055,Campaign_A,48,Middle-Aged,Master,Partner,53204.0,45,0,40,1,0,3,4,1,1,1,Not Converted,Very Low,Medium
6544,Campaign_A,75,Senior,PhD,Partner,67911.0,976,0,63,6,7,11,3,3,0,1,Not Converted,Medium,High
1241,Campaign_A,40,Middle-Aged,2n Cycle,Partner,14796.0,51,1,1,1,0,3,9,2,1,0,Converted,Very Low,Low
2909,Campaign_B,50,Middle-Aged,PhD,Partner,78128.0,1264,0,89,8,4,6,3,2,0,1,Not Converted,High,High
5802,Campaign_B,52,Middle-Aged,Basic,Partner,14188.0,75,0,40,2,0,4,6,1,0,0,Not Converted,Very Low,Low
1407,Campaign_B,38,Middle-Aged,Basic,Partner,20425.0,57,0,5,2,0,3,7,2,1,0,Not Converted,Very Low,Low
6183,Campaign_A,62,Senior,Master,Partner,58646.0,140,0,3,2,1,4,4,1,0,1,Not Converted,Low,Medium
340,Campaign_A,54,Middle-Aged,Graduation,Single,72967.0,497,1,1,7,2,8,5,2,0,1,Converted,Low,High
5991,Campaign_A,75,Senior,Master,Partner,48150.0,266,0,24,5,1,4,7,3,0,1,Not Converted,Low,Medium
3104,Campaign_B,63,Senior,Graduation,Single,82332.0,2006,1,89,5,3,12,2,1,0,0,Converted,High,High
9729,Campaign_B,69,Senior,Graduation,Single,58275.0,615,0,48,8,2,7,7,6,1,1,Not Converted,Medium,Medium
1008,Campaign_A,43,Middle-Aged,PhD,Partner,44953.0,1021,0,31,7,3,13,6,1,0,0,Not Converted,High,Medium
11091,Campaign_B,71,Senior,Graduation,Partner,34587.0,22,0,68,1,0,3,4,2,1,1,Not Converted,Very Low,Medium
3969,Campaign_A,50,Middle-Aged,Master,Partner,43018.0,133,0,46,2,2,2,5,1,0,1,Not Converted,Low,Medium
1916,Campaign_A,70,Senior,Master,Partner,45736.0,437,0,92,7,1,6,7,5,0,1,Not Converted,Low,Medium
9907,Campaign_B,55,Middle-Aged,Master,Partner,66476.0,1013,0,80,6,8,10,4,2,0,1,Not Converted,High,High
